85071 Material Measurement Software E07.01.08
Agilent Technologies,N5230C,MY49001460,A.09.20.08
Title:,Title
Sub Title:,SubTitle
Date:,"Wednesday, April 27, 2016 14:44:31"

frequency,e',e'',u',u''
9299875000.0000,  19.1995,   1.6291,   0.9970,   0.0001
9302500000.0000,  19.1847,   1.6631,   0.9960,   0.0024
9305125000.0000,  19.1785,   1.6471,   0.9966,   0.0010
9307750000.0000,  19.2137,   1.6161,   0.9951,  -0.0011
9310375000.0000,  19.2116,   1.6125,   0.9941,  -0.0041
9313000000.0000,  19.1979,   1.6554,   0.9974,   0.0006
9315625000.0000,  19.1964,   1.6404,   0.9954,   0.0018
9318250000.0000,  19.2053,   1.6037,   0.9938,  -0.0022
9320875000.0000,  19.2063,   1.5877,   0.9948,  -0.0049
9323500000.0000,  19.1933,   1.6062,   0.9956,  -0.0015
9326125000.0000,  19.1889,   1.6012,   0.9933,  -0.0016
9328750000.0000,  19.2053,   1.5978,   0.9966,  -0.0018
9331375000.0000,  19.1827,   1.6238,   0.9934,   0.0007
9334000000.0000,  19.2037,   1.6118,   0.9945,   0.0008
9336625000.0000,  19.2150,   1.5988,   0.9944,  -0.0006
9339250000.0000,  19.2013,   1.6132,   0.9946,   0.0013
9341875000.0000,  19.2011,   1.6002,   0.9927,   0.0014
9344500000.0000,  19.2089,   1.5787,   0.9932,  -0.0018
9347125000.0000,  19.2144,   1.5900,   0.9918,  -0.0003
9349750000.0000,  19.2124,   1.5661,   0.9942,  -0.0032
9352375000.0000,  19.2162,   1.5856,   0.9940,   0.0016
9355000000.0000,  19.2165,   1.5684,   0.9942,  -0.0001
9357625000.0000,  19.1874,   1.5544,   0.9923,  -0.0028
9360250000.0000,  19.2115,   1.5549,   0.9946,  -0.0029
9362875000.0000,  19.2025,   1.5756,   0.9922,  -0.0012
9365500000.0000,  19.2417,   1.5703,   0.9922,  -0.0003
9368125000.0000,  19.2147,   1.5140,   0.9924,  -0.0042
9370750000.0000,  19.1889,   1.5585,   0.9931,   0.0017
9373375000.0000,  19.2424,   1.5257,   0.9935,  -0.0038
9376000000.0000,  19.2273,   1.5731,   0.9934,   0.0000
9378625000.0000,  19.2148,   1.5326,   0.9943,  -0.0034
9381250000.0000,  19.2322,   1.5179,   0.9954,  -0.0032
9383875000.0000,  19.2183,   1.5249,   0.9925,  -0.0010
9386500000.0000,  19.2383,   1.5308,   0.9963,  -0.0013
9389125000.0000,  19.2512,   1.5068,   0.9953,  -0.0020
9391750000.0000,  19.2295,   1.5399,   0.9963,   0.0021
9394375000.0000,  19.1945,   1.5016,   0.9939,  -0.0018
9397000000.0000,  19.2237,   1.5185,   0.9960,  -0.0015
9399625000.0000,  19.2292,   1.5086,   0.9968,  -0.0016
9402250000.0000,  19.2657,   1.4979,   0.9943,  -0.0030
9404875000.0000,  19.2421,   1.5274,   0.9964,   0.0026
9407500000.0000,  19.1921,   1.5055,   0.9951,   0.0006
9410125000.0000,  19.2402,   1.5018,   0.9949,  -0.0021
9412750000.0000,  19.2318,   1.4858,   0.9952,  -0.0001
9415375000.0000,  19.2328,   1.4664,   0.9939,  -0.0015
9418000000.0000,  19.2449,   1.5112,   0.9949,   0.0010
9420625000.0000,  19.2323,   1.4676,   0.9932,  -0.0008
9423250000.0000,  19.2393,   1.4960,   0.9963,   0.0010
9425875000.0000,  19.2361,   1.5165,   0.9939,   0.0003
9428500000.0000,  19.2663,   1.4884,   0.9960,  -0.0010
9431125000.0000,  19.2243,   1.4972,   0.9944,  -0.0002
9433750000.0000,  19.2556,   1.5365,   0.9955,   0.0041
9436375000.0000,  19.2260,   1.5126,   0.9946,   0.0005
9439000000.0000,  19.2573,   1.5020,   0.9923,  -0.0005
9441625000.0000,  19.2282,   1.5192,   0.9967,   0.0045
9444250000.0000,  19.2481,   1.4501,   0.9931,  -0.0038
9446875000.0000,  19.2713,   1.4932,   0.9941,  -0.0020
9449500000.0000,  19.2729,   1.4845,   0.9954,  -0.0018
9452125000.0000,  19.2472,   1.5200,   0.9952,   0.0015
9454750000.0000,  19.2644,   1.5100,   0.9961,   0.0017
9457375000.0000,  19.2663,   1.4827,   0.9940,  -0.0014
9460000000.0000,  19.2821,   1.4812,   0.9950,  -0.0018
9462625000.0000,  19.2486,   1.4818,   0.9932,  -0.0025
9465250000.0000,  19.2593,   1.4948,   0.9951,   0.0018
9467875000.0000,  19.2596,   1.4692,   0.9922,  -0.0030
9470500000.0000,  19.2692,   1.5133,   0.9944,   0.0017
9473125000.0000,  19.2915,   1.4524,   0.9935,  -0.0037
9475750000.0000,  19.2676,   1.4914,   0.9926,  -0.0003
9478375000.0000,  19.2776,   1.4901,   0.9934,  -0.0012
9481000000.0000,  19.2808,   1.4738,   0.9950,  -0.0022
9483625000.0000,  19.2703,   1.4523,   0.9942,  -0.0021
9486250000.0000,  19.2669,   1.4439,   0.9927,  -0.0018
9488875000.0000,  19.2623,   1.4779,   0.9932,  -0.0014
9491500000.0000,  19.2782,   1.4603,   0.9928,  -0.0054
9494125000.0000,  19.2709,   1.4905,   0.9934,   0.0006
9496750000.0000,  19.2889,   1.4690,   0.9946,  -0.0013
9499375000.0000,  19.2800,   1.4644,   0.9937,  -0.0029
9502000000.0000,  19.2624,   1.4843,   0.9923,   0.0008
9504625000.0000,  19.2819,   1.4731,   0.9948,  -0.0004
9507250000.0000,  19.2529,   1.4810,   0.9933,   0.0001
9509875000.0000,  19.2676,   1.4290,   0.9951,  -0.0039
9512500000.0000,  19.2699,   1.4249,   0.9925,  -0.0050
9515125000.0000,  19.2804,   1.4524,   0.9942,  -0.0037
9517750000.0000,  19.2682,   1.4841,   0.9967,   0.0016
9520375000.0000,  19.2662,   1.4833,   0.9939,   0.0006
9523000000.0000,  19.2886,   1.4774,   0.9973,  -0.0019
9525625000.0000,  19.2442,   1.4284,   0.9955,  -0.0030
9528250000.0000,  19.2809,   1.4400,   0.9940,  -0.0012
9530875000.0000,  19.2475,   1.4369,   0.9928,  -0.0009
9533500000.0000,  19.2812,   1.4600,   0.9949,  -0.0011
9536125000.0000,  19.2883,   1.4833,   0.9948,   0.0048
9538750000.0000,  19.2850,   1.4509,   0.9942,  -0.0003
9541375000.0000,  19.2626,   1.4349,   0.9950,  -0.0006
9544000000.0000,  19.2689,   1.4479,   0.9937,   0.0015
9546625000.0000,  19.2887,   1.3980,   0.9946,  -0.0076
9549250000.0000,  19.2805,   1.4641,   0.9951,   0.0025
9551875000.0000,  19.2744,   1.4621,   0.9957,   0.0013
9554500000.0000,  19.2929,   1.4299,   0.9956,  -0.0011
9557125000.0000,  19.2466,   1.4648,   0.9979,   0.0015
9559750000.0000,  19.3037,   1.4358,   0.9984,  -0.0001
9562375000.0000,  19.2626,   1.4317,   0.9928,  -0.0016
9565000000.0000,  19.2700,   1.4420,   0.9965,   0.0001
9567625000.0000,  19.2628,   1.4620,   0.9953,   0.0024
9570250000.0000,  19.2499,   1.4467,   0.9976,   0.0016
9572875000.0000,  19.2540,   1.4447,   0.9956,   0.0017
9575500000.0000,  19.2531,   1.4789,   0.9952,   0.0040
9578125000.0000,  19.2735,   1.4883,   0.9951,   0.0046
9580750000.0000,  19.2662,   1.4593,   0.9968,   0.0028
9583375000.0000,  19.2676,   1.4355,   0.9967,  -0.0003
9586000000.0000,  19.2804,   1.4343,   0.9948,   0.0001
9588625000.0000,  19.2723,   1.4240,   0.9960,   0.0015
9591250000.0000,  19.2694,   1.4766,   0.9982,   0.0031
9593875000.0000,  19.2809,   1.4730,   0.9972,   0.0057
9596500000.0000,  19.2612,   1.4592,   0.9970,   0.0026
9599125000.0000,  19.2769,   1.4627,   0.9968,   0.0010
9601750000.0000,  19.2651,   1.4706,   0.9951,   0.0047
9604375000.0000,  19.2653,   1.4857,   0.9971,   0.0052
9607000000.0000,  19.2661,   1.4871,   0.9954,   0.0032
9609625000.0000,  19.2615,   1.4574,   0.9949,   0.0018
9612250000.0000,  19.2746,   1.4720,   0.9956,   0.0003
9614875000.0000,  19.2867,   1.4557,   0.9960,   0.0017
9617500000.0000,  19.2950,   1.4405,   0.9981,  -0.0022
9620125000.0000,  19.2928,   1.4923,   0.9962,   0.0030
9622750000.0000,  19.2979,   1.4518,   0.9956,  -0.0025
9625375000.0000,  19.2860,   1.4743,   0.9954,   0.0013
9628000000.0000,  19.2928,   1.4984,   0.9965,   0.0025
9630625000.0000,  19.2448,   1.4703,   0.9950,   0.0020
9633250000.0000,  19.2812,   1.5155,   0.9996,   0.0059
9635875000.0000,  19.2775,   1.4470,   0.9970,  -0.0014
9638500000.0000,  19.2868,   1.4711,   0.9972,  -0.0010
9641125000.0000,  19.2881,   1.4889,   0.9979,   0.0020
9643750000.0000,  19.2916,   1.4522,   0.9965,  -0.0028
9646375000.0000,  19.2612,   1.4640,   0.9975,  -0.0002
9649000000.0000,  19.3000,   1.4756,   0.9999,  -0.0005
9651625000.0000,  19.2675,   1.4588,   0.9986,   0.0005
9654250000.0000,  19.2987,   1.4625,   1.0006,   0.0011
9656875000.0000,  19.2597,   1.4399,   0.9978,  -0.0013
9659500000.0000,  19.2911,   1.4631,   0.9982,   0.0005
9662125000.0000,  19.2511,   1.4587,   0.9990,   0.0012
9664750000.0000,  19.2751,   1.4468,   0.9986,   0.0006
9667375000.0000,  19.2897,   1.4604,   0.9976,  -0.0004
9670000000.0000,  19.2920,   1.5045,   0.9999,   0.0045
9672625000.0000,  19.2740,   1.4730,   0.9990,   0.0016
9675250000.0000,  19.2975,   1.4407,   0.9989,  -0.0009
9677875000.0000,  19.2643,   1.4649,   0.9985,   0.0024
9680500000.0000,  19.2783,   1.4753,   0.9992,   0.0051
9683125000.0000,  19.2839,   1.4668,   0.9991,   0.0017
9685750000.0000,  19.3088,   1.4809,   1.0031,   0.0035
9688375000.0000,  19.3070,   1.4600,   1.0009,   0.0018
9691000000.0000,  19.3228,   1.4738,   0.9996,   0.0014
9693625000.0000,  19.3072,   1.5086,   0.9998,   0.0044
9696250000.0000,  19.3032,   1.4324,   0.9980,   0.0017
9698875000.0000,  19.2847,   1.4668,   1.0016,   0.0031
9701500000.0000,  19.3002,   1.4776,   0.9996,   0.0027
9704125000.0000,  19.3036,   1.4877,   1.0007,   0.0034
9706750000.0000,  19.2925,   1.5028,   0.9992,   0.0043
9709375000.0000,  19.3013,   1.4297,   0.9991,   0.0001
9712000000.0000,  19.2981,   1.4822,   1.0012,   0.0041
9714625000.0000,  19.3063,   1.4402,   0.9991,   0.0008
9717250000.0000,  19.3023,   1.4694,   0.9978,   0.0010
9719875000.0000,  19.3112,   1.4382,   0.9977,  -0.0005
9722500000.0000,  19.2935,   1.4894,   0.9993,   0.0030
9725125000.0000,  19.2969,   1.4760,   0.9984,   0.0022
9727750000.0000,  19.3037,   1.4669,   0.9983,   0.0006
9730375000.0000,  19.3014,   1.4738,   0.9986,   0.0018
9733000000.0000,  19.3113,   1.4225,   0.9973,  -0.0014
9735625000.0000,  19.3099,   1.4416,   0.9981,   0.0001
9738250000.0000,  19.2780,   1.4813,   0.9982,   0.0021
9740875000.0000,  19.2716,   1.4680,   0.9990,   0.0025
9743500000.0000,  19.2745,   1.5202,   0.9999,   0.0070
9746125000.0000,  19.2915,   1.4588,   0.9963,  -0.0009
9748750000.0000,  19.3019,   1.4662,   0.9975,   0.0018
9751375000.0000,  19.2966,   1.4485,   0.9981,   0.0002
9754000000.0000,  19.3085,   1.4562,   0.9991,   0.0001
9756625000.0000,  19.2761,   1.4799,   0.9994,   0.0010
9759250000.0000,  19.2859,   1.4564,   0.9988,   0.0003
9761875000.0000,  19.2777,   1.5028,   0.9989,   0.0032
9764500000.0000,  19.2734,   1.5069,   1.0010,   0.0037
9767125000.0000,  19.2782,   1.4704,   0.9985,   0.0008
9769750000.0000,  19.2828,   1.4806,   0.9979,   0.0013
9772375000.0000,  19.2838,   1.4861,   1.0002,   0.0030
9775000000.0000,  19.2930,   1.4768,   0.9984,  -0.0024
9777625000.0000,  19.2795,   1.4541,   0.9974,  -0.0003
9780250000.0000,  19.2507,   1.4686,   0.9975,  -0.0009
9782875000.0000,  19.2769,   1.4533,   0.9982,  -0.0004
9785500000.0000,  19.2783,   1.4804,   0.9997,   0.0016
9788125000.0000,  19.2490,   1.4622,   0.9997,   0.0018
9790750000.0000,  19.2915,   1.4689,   0.9993,   0.0006
9793375000.0000,  19.2530,   1.4311,   0.9971,  -0.0015
9796000000.0000,  19.2660,   1.4590,   0.9982,   0.0007
9798625000.0000,  19.2718,   1.5120,   0.9977,   0.0047
9801250000.0000,  19.2878,   1.4620,   1.0007,   0.0010
9803875000.0000,  19.2699,   1.4547,   1.0010,   0.0003
9806500000.0000,  19.2719,   1.4599,   0.9980,   0.0001
9809125000.0000,  19.2906,   1.4689,   1.0014,  -0.0011
9811750000.0000,  19.2823,   1.4743,   0.9998,  -0.0002
9814375000.0000,  19.2553,   1.4534,   0.9998,   0.0012
9817000000.0000,  19.2728,   1.4554,   1.0014,  -0.0014
9819625000.0000,  19.2568,   1.5034,   1.0009,   0.0033
9822250000.0000,  19.2596,   1.4710,   1.0019,   0.0036
9824875000.0000,  19.2461,   1.4662,   1.0002,   0.0015
9827500000.0000,  19.2478,   1.4720,   1.0023,   0.0025
9830125000.0000,  19.2555,   1.4798,   1.0021,   0.0031
9832750000.0000,  19.2587,   1.4839,   1.0006,   0.0010
9835375000.0000,  19.2433,   1.4898,   1.0009,   0.0030
9838000000.0000,  19.2593,   1.4825,   1.0010,   0.0024
9840625000.0000,  19.2477,   1.4857,   1.0016,   0.0007
9843250000.0000,  19.2348,   1.4676,   0.9997,   0.0030
9845875000.0000,  19.2507,   1.4785,   1.0024,   0.0033
9848500000.0000,  19.2421,   1.4847,   1.0003,   0.0027
9851125000.0000,  19.2461,   1.4931,   1.0004,   0.0016
9853750000.0000,  19.2062,   1.4677,   0.9995,   0.0025
9856375000.0000,  19.2539,   1.4888,   1.0024,   0.0004
9859000000.0000,  19.2239,   1.4799,   0.9987,   0.0043
9861625000.0000,  19.2471,   1.4721,   0.9997,   0.0005
9864250000.0000,  19.2327,   1.4685,   1.0028,   0.0015
9866875000.0000,  19.2314,   1.4708,   1.0007,   0.0030
9869500000.0000,  19.2169,   1.4681,   1.0006,   0.0021
9872125000.0000,  19.2408,   1.4855,   1.0026,   0.0018
9874750000.0000,  19.2226,   1.4740,   1.0000,   0.0009
9877375000.0000,  19.2131,   1.4761,   1.0008,   0.0024
9880000000.0000,  19.2174,   1.4689,   1.0008,   0.0005
9882625000.0000,  19.2413,   1.4669,   1.0004,  -0.0028
9885250000.0000,  19.2243,   1.4600,   1.0009,   0.0001
9887875000.0000,  19.2162,   1.4924,   1.0008,   0.0024
9890500000.0000,  19.2016,   1.4523,   1.0000,   0.0011
9893125000.0000,  19.1978,   1.4542,   1.0008,   0.0009
9895750000.0000,  19.2002,   1.4826,   1.0017,   0.0008
9898375000.0000,  19.1768,   1.4594,   1.0003,   0.0002
9901000000.0000,  19.1994,   1.4612,   1.0008,   0.0013
9903625000.0000,  19.1874,   1.4692,   1.0019,   0.0037
9906250000.0000,  19.1988,   1.4777,   1.0026,   0.0035
9908875000.0000,  19.1756,   1.4650,   1.0011,   0.0013
9911500000.0000,  19.1949,   1.4572,   1.0024,  -0.0004
9914125000.0000,  19.2047,   1.4438,   1.0016,  -0.0014
9916750000.0000,  19.1742,   1.4471,   1.0005,   0.0013
9919375000.0000,  19.1742,   1.4529,   1.0005,   0.0002
9922000000.0000,  19.1592,   1.4450,   1.0009,   0.0017
9924625000.0000,  19.1720,   1.4228,   1.0010,  -0.0010
9927250000.0000,  19.1417,   1.4385,   1.0004,  -0.0001
9929875000.0000,  19.1455,   1.4329,   1.0032,   0.0017
9932500000.0000,  19.1579,   1.4358,   1.0036,   0.0016
9935125000.0000,  19.1470,   1.4732,   1.0022,   0.0056
9937750000.0000,  19.1605,   1.4236,   1.0013,   0.0003
9940375000.0000,  19.1497,   1.4301,   1.0035,   0.0019
9943000000.0000,  19.1584,   1.4314,   1.0030,   0.0019
9945625000.0000,  19.1503,   1.4029,   1.0033,   0.0005
9948250000.0000,  19.1448,   1.4402,   1.0033,   0.0024
9950875000.0000,  19.1479,   1.4109,   1.0026,   0.0003
9953500000.0000,  19.1151,   1.4068,   1.0006,   0.0015
9956125000.0000,  19.1482,   1.4051,   1.0027,   0.0015
9958750000.0000,  19.1195,   1.4278,   1.0018,   0.0027
9961375000.0000,  19.1474,   1.4189,   1.0035,   0.0029
9964000000.0000,  19.1356,   1.4356,   1.0049,   0.0030
9966625000.0000,  19.1124,   1.4203,   1.0037,   0.0027
9969250000.0000,  19.1213,   1.3804,   1.0015,   0.0017
9971875000.0000,  19.1344,   1.4015,   1.0025,   0.0008
9974500000.0000,  19.1295,   1.3841,   1.0032,   0.0004
9977125000.0000,  19.1239,   1.4004,   1.0022,  -0.0001
9979750000.0000,  19.1273,   1.3699,   1.0020,   0.0005
9982375000.0000,  19.1269,   1.4013,   1.0029,   0.0031
9985000000.0000,  19.1119,   1.3802,   1.0022,   0.0025
9987625000.0000,  19.1329,   1.3831,   1.0025,   0.0008
9990250000.0000,  19.1377,   1.3907,   1.0039,   0.0019
9992875000.0000,  19.1185,   1.4095,   1.0023,   0.0030
9995500000.0000,  19.1219,   1.3672,   1.0028,   0.0023
9998125000.0000,  19.0974,   1.3909,   1.0015,   0.0041
10000750000.0000,  19.1309,   1.3870,   1.0030,   0.0054
10003375000.0000,  19.1237,   1.3656,   1.0023,   0.0015
10006000000.0000,  19.1251,   1.3589,   1.0027,   0.0015
10008625000.0000,  19.1259,   1.3845,   1.0024,   0.0029
10011250000.0000,  19.1126,   1.3974,   1.0012,   0.0038
10013875000.0000,  19.1163,   1.3780,   1.0024,   0.0032
10016500000.0000,  19.1159,   1.3888,   1.0014,   0.0027
10019125000.0000,  19.1176,   1.3935,   1.0038,   0.0042
10021750000.0000,  19.1112,   1.3672,   1.0032,   0.0023
10024375000.0000,  19.1126,   1.3605,   1.0026,   0.0005
10027000000.0000,  19.0967,   1.3807,   1.0031,   0.0039
10029625000.0000,  19.1180,   1.3575,   1.0043,   0.0009
10032250000.0000,  19.1054,   1.3315,   1.0029,   0.0007
10034875000.0000,  19.1062,   1.3643,   1.0050,   0.0007
10037500000.0000,  19.1316,   1.3444,   1.0038,   0.0012
10040125000.0000,  19.1033,   1.3685,   1.0023,   0.0029
10042750000.0000,  19.0997,   1.3607,   1.0011,   0.0024
10045375000.0000,  19.0877,   1.3436,   1.0045,   0.0015
10048000000.0000,  19.1146,   1.3559,   1.0049,   0.0019
10050625000.0000,  19.0895,   1.3488,   1.0042,   0.0024
10053250000.0000,  19.0991,   1.3489,   1.0016,   0.0031
10055875000.0000,  19.1219,   1.3284,   1.0038,   0.0007
10058500000.0000,  19.1199,   1.3356,   1.0046,   0.0012
10061125000.0000,  19.1104,   1.3338,   1.0045,   0.0014
10063750000.0000,  19.1100,   1.3291,   1.0067,   0.0023
10066375000.0000,  19.0894,   1.3161,   1.0038,   0.0015
10069000000.0000,  19.1038,   1.3151,   1.0061,   0.0018
10071625000.0000,  19.1004,   1.3068,   1.0057,   0.0016
10074250000.0000,  19.1007,   1.3148,   1.0040,   0.0012
10076875000.0000,  19.0872,   1.2802,   1.0031,   0.0014
10079500000.0000,  19.1069,   1.3030,   1.0047,   0.0016
10082125000.0000,  19.0919,   1.2653,   1.0036,   0.0017
10084750000.0000,  19.0799,   1.3066,   1.0041,   0.0078
10087375000.0000,  19.0675,   1.2975,   1.0044,   0.0036
10090000000.0000,  19.1004,   1.2800,   1.0051,   0.0048
10092625000.0000,  19.1031,   1.2737,   1.0045,   0.0034
10095250000.0000,  19.0980,   1.2817,   1.0056,   0.0052
10097875000.0000,  19.0620,   1.2891,   1.0026,   0.0065
10100500000.0000,  19.0817,   1.2679,   1.0041,   0.0038
10103125000.0000,  19.0731,   1.2862,   1.0043,   0.0058
10105750000.0000,  19.0745,   1.2650,   1.0062,   0.0060
10108375000.0000,  19.0886,   1.2608,   1.0042,   0.0034
10111000000.0000,  19.0748,   1.2637,   1.0047,   0.0052
10113625000.0000,  19.0910,   1.2569,   1.0050,   0.0033
10116250000.0000,  19.1029,   1.2653,   1.0033,   0.0047
10118875000.0000,  19.0805,   1.2663,   1.0047,   0.0055
10121500000.0000,  19.0995,   1.2787,   1.0058,   0.0060
10124125000.0000,  19.1037,   1.2644,   1.0050,   0.0051
10126750000.0000,  19.0970,   1.2605,   1.0034,   0.0044
10129375000.0000,  19.1008,   1.2860,   1.0039,   0.0078
10132000000.0000,  19.0762,   1.2678,   1.0042,   0.0063
10134625000.0000,  19.1008,   1.2625,   1.0033,   0.0043
10137250000.0000,  19.0918,   1.2413,   1.0040,   0.0047
10139875000.0000,  19.1090,   1.2659,   1.0055,   0.0051
10142500000.0000,  19.0968,   1.2408,   1.0034,   0.0049
10145125000.0000,  19.1176,   1.2561,   1.0040,   0.0052
10147750000.0000,  19.0807,   1.2518,   1.0063,   0.0059
10150375000.0000,  19.1112,   1.2506,   1.0056,   0.0040
10153000000.0000,  19.1055,   1.2547,   1.0061,   0.0061
10155625000.0000,  19.0854,   1.2455,   1.0043,   0.0058
10158250000.0000,  19.0969,   1.2656,   1.0059,   0.0054
10160875000.0000,  19.0999,   1.2154,   1.0052,   0.0017
10163500000.0000,  19.0898,   1.2386,   1.0046,   0.0064
10166125000.0000,  19.0920,   1.2564,   1.0035,   0.0051
10168750000.0000,  19.1235,   1.2272,   1.0060,   0.0030
10171375000.0000,  19.1005,   1.2343,   1.0048,   0.0057
10174000000.0000,  19.0906,   1.2137,   1.0028,   0.0043
10176625000.0000,  19.1112,   1.2249,   1.0053,   0.0041
10179250000.0000,  19.1145,   1.2319,   1.0071,   0.0056
10181875000.0000,  19.0833,   1.2323,   1.0026,   0.0051
10184500000.0000,  19.1215,   1.2004,   1.0052,   0.0034
10187125000.0000,  19.1013,   1.2137,   1.0043,   0.0046
10189750000.0000,  19.0857,   1.2314,   1.0040,   0.0059
10192375000.0000,  19.1288,   1.1819,   1.0066,   0.0028
10195000000.0000,  19.1007,   1.2061,   1.0038,   0.0043
10197625000.0000,  19.0815,   1.2135,   1.0041,   0.0077
10200250000.0000,  19.0959,   1.2031,   1.0029,   0.0067
10202875000.0000,  19.1130,   1.1769,   1.0035,   0.0027
10205500000.0000,  19.1146,   1.2005,   1.0042,   0.0066
10208125000.0000,  19.1162,   1.1926,   1.0059,   0.0062
10210750000.0000,  19.1049,   1.1944,   1.0045,   0.0047
10213375000.0000,  19.1151,   1.2026,   1.0041,   0.0053
10216000000.0000,  19.1261,   1.2025,   1.0038,   0.0058
10218625000.0000,  19.1166,   1.1749,   1.0022,   0.0038
10221250000.0000,  19.1052,   1.1756,   1.0023,   0.0052
10223875000.0000,  19.1243,   1.1809,   1.0025,   0.0056
10226500000.0000,  19.1069,   1.1639,   1.0017,   0.0048
10229125000.0000,  19.1243,   1.1679,   1.0026,   0.0050
10231750000.0000,  19.1193,   1.1752,   1.0018,   0.0052
10234375000.0000,  19.1241,   1.1676,   1.0029,   0.0060
10237000000.0000,  19.1538,   1.1517,   1.0015,   0.0028
10239625000.0000,  19.1287,   1.1545,   1.0036,   0.0033
10242250000.0000,  19.1474,   1.1910,   1.0037,   0.0066
10244875000.0000,  19.1591,   1.1521,   1.0030,   0.0058
10247500000.0000,  19.1246,   1.1517,   1.0012,   0.0057
10250125000.0000,  19.1545,   1.1859,   1.0032,   0.0065
10252750000.0000,  19.1309,   1.1646,   1.0020,   0.0064
10255375000.0000,  19.1441,   1.1584,   1.0016,   0.0054
10258000000.0000,  19.1331,   1.1429,   1.0015,   0.0051
10260625000.0000,  19.1414,   1.1735,   1.0017,   0.0068
10263250000.0000,  19.1691,   1.1604,   1.0023,   0.0062
10265875000.0000,  19.1546,   1.1395,   1.0026,   0.0041
10268500000.0000,  19.1571,   1.1446,   1.0007,   0.0034
10271125000.0000,  19.1328,   1.1486,   1.0017,   0.0078
10273750000.0000,  19.1102,   1.1859,   1.0035,   0.0075
10276375000.0000,  19.1211,   1.1643,   1.0017,   0.0075
10279000000.0000,  19.1399,   1.1429,   1.0024,   0.0067
10281625000.0000,  19.1466,   1.1487,   1.0035,   0.0048
10284250000.0000,  19.1437,   1.1510,   1.0028,   0.0059
10286875000.0000,  19.1580,   1.1488,   1.0035,   0.0060
10289500000.0000,  19.1322,   1.1551,   1.0017,   0.0059
10292125000.0000,  19.1161,   1.1407,   1.0021,   0.0055
10294750000.0000,  19.1227,   1.1663,   1.0024,   0.0076
10297375000.0000,  19.1257,   1.1831,   1.0044,   0.0084
10300000000.0000,  19.1294,   1.1507,   1.0012,   0.0058
10302625000.0000,  19.1341,   1.1608,   1.0029,   0.0070
10305250000.0000,  19.1202,   1.1399,   1.0021,   0.0067
10307875000.0000,  19.1273,   1.1331,   1.0032,   0.0059
10310500000.0000,  19.1368,   1.1551,   1.0040,   0.0059
10313125000.0000,  19.1438,   1.1409,   1.0031,   0.0056
10315750000.0000,  19.1585,   1.1592,   1.0046,   0.0074
10318375000.0000,  19.1407,   1.1252,   1.0042,   0.0033
10321000000.0000,  19.1313,   1.1247,   1.0023,   0.0044
10323625000.0000,  19.1327,   1.1343,   1.0036,   0.0048
10326250000.0000,  19.1399,   1.1717,   1.0047,   0.0079
10328875000.0000,  19.1504,   1.1216,   1.0025,   0.0047
10331500000.0000,  19.1483,   1.1230,   1.0041,   0.0049
10334125000.0000,  19.1487,   1.1203,   1.0035,   0.0046
10336750000.0000,  19.1462,   1.1525,   1.0046,   0.0069
10339375000.0000,  19.1693,   1.1190,   1.0046,   0.0051
10342000000.0000,  19.1599,   1.1410,   1.0062,   0.0063
10344625000.0000,  19.1611,   1.0970,   1.0047,   0.0034
10347250000.0000,  19.1704,   1.1221,   1.0057,   0.0059
10349875000.0000,  19.1684,   1.1173,   1.0043,   0.0055
10352500000.0000,  19.1540,   1.0995,   1.0041,   0.0060
10355125000.0000,  19.1820,   1.1164,   1.0052,   0.0041
10357750000.0000,  19.1728,   1.1221,   1.0039,   0.0076
10360375000.0000,  19.1388,   1.0759,   1.0020,   0.0038
10363000000.0000,  19.1628,   1.0749,   1.0039,   0.0051
10365625000.0000,  19.1706,   1.1073,   1.0034,   0.0057
10368250000.0000,  19.1691,   1.0742,   1.0011,   0.0038
10370875000.0000,  19.1922,   1.0904,   1.0038,   0.0061
10373500000.0000,  19.1773,   1.1310,   1.0041,   0.0084
10376125000.0000,  19.1847,   1.1238,   1.0047,   0.0068
10378750000.0000,  19.1761,   1.1229,   1.0045,   0.0084
10381375000.0000,  19.1710,   1.1025,   1.0035,   0.0078
10384000000.0000,  19.1834,   1.1006,   1.0024,   0.0062
10386625000.0000,  19.1649,   1.1044,   1.0018,   0.0089
10389250000.0000,  19.2078,   1.0929,   1.0015,   0.0051
10391875000.0000,  19.1916,   1.0859,   1.0003,   0.0061
10394500000.0000,  19.1794,   1.0926,   0.9993,   0.0074
10397125000.0000,  19.1886,   1.0796,   1.0018,   0.0042
10399750000.0000,  19.1726,   1.0643,   1.0004,   0.0056
10402375000.0000,  19.1691,   1.0786,   0.9990,   0.0059
10405000000.0000,  19.1942,   1.0849,   1.0013,   0.0051
10407625000.0000,  19.1787,   1.0824,   0.9987,   0.0050
10410250000.0000,  19.1867,   1.0889,   1.0002,   0.0046
10412875000.0000,  19.1777,   1.1018,   1.0008,   0.0069
10415500000.0000,  19.1832,   1.1025,   1.0006,   0.0056
10418125000.0000,  19.1882,   1.0901,   0.9999,   0.0045
10420750000.0000,  19.1791,   1.0914,   0.9995,   0.0060
10423375000.0000,  19.1547,   1.0759,   0.9990,   0.0058
10426000000.0000,  19.1617,   1.0709,   1.0000,   0.0045
10428625000.0000,  19.1510,   1.0983,   1.0005,   0.0069
