85071 Material Measurement Software E07.01.08
Agilent Technologies,N5230C,MY49001460,A.09.20.08
Title:,Title
Sub Title:,SubTitle
Date:,"Wednesday, April 27, 2016 15:46:10"

frequency,e',e'',u',u''
9315625000.0000,  12.2080,   0.4313,   0.9930,   0.0056
9318250000.0000,  12.2051,   0.4327,   0.9927,   0.0029
9320875000.0000,  12.2047,   0.4294,   0.9932,   0.0040
9323500000.0000,  12.1975,   0.4396,   0.9930,   0.0087
9326125000.0000,  12.1988,   0.4437,   0.9944,   0.0074
9328750000.0000,  12.1950,   0.4256,   0.9934,   0.0017
9331375000.0000,  12.1961,   0.4391,   0.9938,   0.0012
9334000000.0000,  12.1985,   0.4543,   0.9914,   0.0104
9336625000.0000,  12.2007,   0.4392,   0.9913,   0.0041
9339250000.0000,  12.1949,   0.4483,   0.9934,   0.0066
9341875000.0000,  12.1984,   0.4468,   0.9908,   0.0055
9344500000.0000,  12.2054,   0.4373,   0.9928,   0.0026
9347125000.0000,  12.2000,   0.4536,   0.9907,   0.0093
9349750000.0000,  12.1872,   0.4513,   0.9907,   0.0072
9352375000.0000,  12.2005,   0.4452,   0.9927,   0.0053
9355000000.0000,  12.2017,   0.4385,   0.9919,   0.0038
9357625000.0000,  12.1883,   0.4363,   0.9934,   0.0022
9360250000.0000,  12.1950,   0.4524,   0.9940,   0.0078
9362875000.0000,  12.1972,   0.4445,   0.9908,   0.0013
9365500000.0000,  12.2148,   0.4436,   0.9903,   0.0041
9368125000.0000,  12.1923,   0.4380,   0.9906,   0.0038
9370750000.0000,  12.1844,   0.4433,   0.9902,   0.0042
9373375000.0000,  12.2027,   0.4437,   0.9913,   0.0041
9376000000.0000,  12.2011,   0.4524,   0.9921,   0.0044
9378625000.0000,  12.1939,   0.4466,   0.9957,   0.0061
9381250000.0000,  12.1901,   0.4426,   0.9918,   0.0053
9383875000.0000,  12.2050,   0.4315,   0.9931,   0.0010
9386500000.0000,  12.1994,   0.4351,   0.9940,   0.0040
9389125000.0000,  12.1998,   0.4342,   0.9930,   0.0048
9391750000.0000,  12.1953,   0.4373,   0.9991,   0.0042
9394375000.0000,  12.1802,   0.4348,   0.9925,   0.0059
9397000000.0000,  12.1772,   0.4411,   0.9929,   0.0074
9399625000.0000,  12.1880,   0.4356,   0.9968,   0.0059
9402250000.0000,  12.2017,   0.4315,   0.9938,   0.0036
9404875000.0000,  12.1898,   0.4350,   0.9928,   0.0064
9407500000.0000,  12.1690,   0.4278,   0.9957,   0.0082
9410125000.0000,  12.1833,   0.4291,   0.9922,   0.0052
9412750000.0000,  12.1794,   0.4196,   0.9936,   0.0048
9415375000.0000,  12.1869,   0.4240,   0.9939,   0.0069
9418000000.0000,  12.1887,   0.4314,   0.9940,   0.0063
9420625000.0000,  12.1838,   0.4469,   0.9946,   0.0130
9423250000.0000,  12.1869,   0.4258,   0.9951,   0.0057
9425875000.0000,  12.1821,   0.4457,   0.9937,   0.0077
9428500000.0000,  12.1933,   0.4217,   0.9952,   0.0004
9431125000.0000,  12.1825,   0.4240,   0.9956,   0.0061
9433750000.0000,  12.1883,   0.4388,   0.9936,   0.0078
9436375000.0000,  12.1845,   0.4384,   0.9938,   0.0070
9439000000.0000,  12.1943,   0.4290,   0.9899,   0.0041
9441625000.0000,  12.1765,   0.4409,   0.9967,   0.0077
9444250000.0000,  12.1924,   0.4234,   0.9923,   0.0019
9446875000.0000,  12.1937,   0.4299,   0.9937,   0.0024
9449500000.0000,  12.1805,   0.4428,   0.9919,   0.0094
9452125000.0000,  12.1815,   0.4337,   0.9936,   0.0018
9454750000.0000,  12.1847,   0.4430,   0.9942,   0.0069
9457375000.0000,  12.1859,   0.4262,   0.9918,   0.0035
9460000000.0000,  12.1877,   0.4339,   0.9916,   0.0047
9462625000.0000,  12.1698,   0.4308,   0.9903,   0.0026
9465250000.0000,  12.1793,   0.4356,   0.9931,   0.0100
9467875000.0000,  12.1758,   0.4259,   0.9872,   0.0032
9470500000.0000,  12.1838,   0.4380,   0.9916,   0.0071
9473125000.0000,  12.1912,   0.4318,   0.9915,   0.0044
9475750000.0000,  12.1845,   0.4385,   0.9888,   0.0044
9478375000.0000,  12.1823,   0.4274,   0.9913,   0.0022
9481000000.0000,  12.1745,   0.4304,   0.9911,   0.0035
9483625000.0000,  12.1835,   0.4171,   0.9906,   0.0003
9486250000.0000,  12.1823,   0.4188,   0.9916,   0.0026
9488875000.0000,  12.1744,   0.4365,   0.9902,   0.0054
9491500000.0000,  12.1761,   0.4217,   0.9889,  -0.0005
9494125000.0000,  12.1764,   0.4262,   0.9921,   0.0033
9496750000.0000,  12.1784,   0.4260,   0.9931,   0.0029
9499375000.0000,  12.1793,   0.4117,   0.9912,  -0.0043
9502000000.0000,  12.1789,   0.4299,   0.9900,   0.0017
9504625000.0000,  12.1913,   0.4274,   0.9950,   0.0047
9507250000.0000,  12.1660,   0.4181,   0.9891,   0.0004
9509875000.0000,  12.1803,   0.4056,   0.9934,  -0.0008
9512500000.0000,  12.1786,   0.4172,   0.9897,   0.0017
9515125000.0000,  12.1756,   0.4215,   0.9919,   0.0043
9517750000.0000,  12.1781,   0.4280,   0.9955,   0.0054
9520375000.0000,  12.1794,   0.4248,   0.9914,   0.0031
9523000000.0000,  12.1821,   0.4338,   0.9935,   0.0059
9525625000.0000,  12.1724,   0.4202,   0.9940,   0.0058
9528250000.0000,  12.1769,   0.4228,   0.9916,   0.0070
9530875000.0000,  12.1724,   0.4124,   0.9931,   0.0029
9533500000.0000,  12.1816,   0.4137,   0.9913,   0.0015
9536125000.0000,  12.1901,   0.4174,   0.9927,   0.0067
9538750000.0000,  12.1799,   0.4127,   0.9910,   0.0015
9541375000.0000,  12.1772,   0.4121,   0.9940,   0.0049
9544000000.0000,  12.1864,   0.4055,   0.9936,  -0.0005
9546625000.0000,  12.1768,   0.3942,   0.9904,  -0.0054
9549250000.0000,  12.1827,   0.4125,   0.9918,   0.0042
9551875000.0000,  12.1793,   0.4222,   0.9928,   0.0060
9554500000.0000,  12.1803,   0.4015,   0.9934,   0.0016
9557125000.0000,  12.1637,   0.4132,   0.9960,   0.0047
9559750000.0000,  12.1762,   0.3986,   0.9953,   0.0021
9562375000.0000,  12.1786,   0.3982,   0.9909,   0.0016
9565000000.0000,  12.1658,   0.4148,   0.9915,   0.0031
9567625000.0000,  12.1750,   0.4113,   0.9913,   0.0058
9570250000.0000,  12.1676,   0.4048,   0.9939,   0.0046
9572875000.0000,  12.1653,   0.4038,   0.9926,   0.0059
9575500000.0000,  12.1671,   0.4114,   0.9922,   0.0061
9578125000.0000,  12.1768,   0.4147,   0.9901,   0.0066
9580750000.0000,  12.1693,   0.4106,   0.9928,   0.0074
9583375000.0000,  12.1667,   0.4039,   0.9928,   0.0057
9586000000.0000,  12.1843,   0.4061,   0.9919,   0.0046
9588625000.0000,  12.1727,   0.4092,   0.9918,   0.0098
9591250000.0000,  12.1673,   0.4065,   0.9955,   0.0049
9593875000.0000,  12.1680,   0.4113,   0.9932,   0.0095
9596500000.0000,  12.1654,   0.4129,   0.9934,   0.0062
9599125000.0000,  12.1733,   0.4074,   0.9927,   0.0045
9601750000.0000,  12.1755,   0.4023,   0.9934,   0.0058
9604375000.0000,  12.1683,   0.4179,   0.9930,   0.0084
9607000000.0000,  12.1688,   0.4204,   0.9935,   0.0074
9609625000.0000,  12.1672,   0.4206,   0.9884,   0.0125
9612250000.0000,  12.1689,   0.4217,   0.9923,   0.0072
9614875000.0000,  12.1704,   0.4169,   0.9912,   0.0077
9617500000.0000,  12.1679,   0.4219,   0.9941,   0.0087
9620125000.0000,  12.1709,   0.4279,   0.9925,   0.0105
9622750000.0000,  12.1716,   0.4160,   0.9911,   0.0040
9625375000.0000,  12.1706,   0.4274,   0.9904,   0.0110
9628000000.0000,  12.1784,   0.4144,   0.9918,   0.0060
9630625000.0000,  12.1614,   0.4104,   0.9912,   0.0052
9633250000.0000,  12.1707,   0.4293,   0.9957,   0.0124
9635875000.0000,  12.1692,   0.4127,   0.9915,   0.0046
9638500000.0000,  12.1744,   0.4254,   0.9935,   0.0073
9641125000.0000,  12.1714,   0.4275,   0.9940,   0.0087
9643750000.0000,  12.1766,   0.4071,   0.9926,   0.0020
9646375000.0000,  12.1615,   0.4281,   0.9934,   0.0078
9649000000.0000,  12.1707,   0.4182,   0.9962,   0.0029
9651625000.0000,  12.1676,   0.4065,   0.9944,   0.0031
9654250000.0000,  12.1639,   0.4307,   0.9976,   0.0096
9656875000.0000,  12.1601,   0.4203,   0.9965,   0.0058
9659500000.0000,  12.1737,   0.4289,   0.9931,   0.0056
9662125000.0000,  12.1579,   0.4233,   0.9955,   0.0074
9664750000.0000,  12.1650,   0.4243,   0.9963,   0.0055
9667375000.0000,  12.1742,   0.4129,   0.9943,   0.0041
9670000000.0000,  12.1790,   0.4184,   0.9960,   0.0068
9672625000.0000,  12.1648,   0.4156,   0.9955,   0.0044
9675250000.0000,  12.1715,   0.4154,   0.9949,   0.0066
9677875000.0000,  12.1699,   0.4106,   0.9968,   0.0062
9680500000.0000,  12.1617,   0.4140,   0.9962,   0.0079
9683125000.0000,  12.1771,   0.4146,   0.9955,   0.0045
9685750000.0000,  12.1781,   0.4313,   1.0008,   0.0109
9688375000.0000,  12.1827,   0.4277,   0.9974,   0.0120
9691000000.0000,  12.1905,   0.4281,   0.9972,   0.0072
9693625000.0000,  12.1778,   0.4114,   0.9960,   0.0045
9696250000.0000,  12.1811,   0.4080,   0.9947,   0.0080
9698875000.0000,  12.1699,   0.4144,   0.9992,   0.0065
9701500000.0000,  12.1803,   0.4116,   0.9973,   0.0057
9704125000.0000,  12.1829,   0.4177,   0.9975,   0.0043
9706750000.0000,  12.1864,   0.4315,   0.9985,   0.0097
9709375000.0000,  12.1869,   0.4130,   0.9976,   0.0074
9712000000.0000,  12.1729,   0.4186,   0.9978,   0.0103
9714625000.0000,  12.1800,   0.4063,   0.9952,   0.0081
9717250000.0000,  12.1824,   0.4118,   0.9935,   0.0033
9719875000.0000,  12.1896,   0.3992,   0.9950,   0.0040
9722500000.0000,  12.1856,   0.4105,   0.9962,   0.0054
9725125000.0000,  12.1799,   0.4069,   0.9947,   0.0044
9727750000.0000,  12.1868,   0.4145,   0.9956,   0.0065
9730375000.0000,  12.1894,   0.4101,   0.9954,   0.0062
9733000000.0000,  12.1916,   0.3989,   0.9941,   0.0034
9735625000.0000,  12.1950,   0.3969,   0.9932,   0.0044
9738250000.0000,  12.1747,   0.4113,   0.9943,   0.0052
9740875000.0000,  12.1742,   0.4172,   0.9952,   0.0080
9743500000.0000,  12.1737,   0.4222,   0.9969,   0.0107
9746125000.0000,  12.1835,   0.4128,   0.9920,   0.0057
9748750000.0000,  12.1909,   0.4083,   0.9940,   0.0062
9751375000.0000,  12.1837,   0.4004,   0.9946,   0.0045
9754000000.0000,  12.1856,   0.4076,   0.9937,   0.0064
9756625000.0000,  12.1767,   0.4068,   0.9949,   0.0047
9759250000.0000,  12.1721,   0.4091,   0.9942,   0.0063
9761875000.0000,  12.1824,   0.4177,   0.9956,   0.0069
9764500000.0000,  12.1750,   0.4194,   0.9955,   0.0072
9767125000.0000,  12.1783,   0.4165,   0.9929,   0.0089
9769750000.0000,  12.1812,   0.4161,   0.9939,   0.0068
9772375000.0000,  12.1799,   0.3972,   0.9951,   0.0017
9775000000.0000,  12.1858,   0.4099,   0.9943,   0.0018
9777625000.0000,  12.1805,   0.4070,   0.9932,   0.0039
9780250000.0000,  12.1790,   0.4053,   0.9940,   0.0045
9782875000.0000,  12.1861,   0.4048,   0.9946,   0.0042
9785500000.0000,  12.1876,   0.4044,   0.9964,   0.0034
9788125000.0000,  12.1718,   0.4130,   0.9944,   0.0088
9790750000.0000,  12.1836,   0.4002,   0.9932,   0.0016
9793375000.0000,  12.1700,   0.4052,   0.9910,   0.0047
9796000000.0000,  12.1817,   0.4220,   0.9929,   0.0094
9798625000.0000,  12.1801,   0.4120,   0.9936,   0.0062
9801250000.0000,  12.1899,   0.4031,   0.9972,   0.0069
9803875000.0000,  12.1805,   0.4013,   0.9955,   0.0035
9806500000.0000,  12.1934,   0.4042,   0.9960,   0.0045
9809125000.0000,  12.1785,   0.4099,   0.9979,   0.0047
9811750000.0000,  12.1875,   0.4034,   0.9964,   0.0038
9814375000.0000,  12.1812,   0.3979,   0.9968,   0.0055
9817000000.0000,  12.1849,   0.4058,   0.9950,   0.0052
9819625000.0000,  12.1838,   0.4148,   0.9976,   0.0069
9822250000.0000,  12.1855,   0.4051,   0.9978,   0.0066
9824875000.0000,  12.1845,   0.4002,   0.9962,   0.0051
9827500000.0000,  12.1764,   0.4062,   0.9977,   0.0070
9830125000.0000,  12.1852,   0.4149,   0.9984,   0.0106
9832750000.0000,  12.1860,   0.4091,   0.9971,   0.0044
9835375000.0000,  12.1837,   0.4046,   0.9963,   0.0072
9838000000.0000,  12.1907,   0.4006,   0.9958,   0.0043
9840625000.0000,  12.1892,   0.4143,   0.9979,   0.0068
9843250000.0000,  12.1849,   0.3984,   0.9963,   0.0065
9845875000.0000,  12.1916,   0.4003,   0.9976,   0.0078
9848500000.0000,  12.1832,   0.4102,   0.9948,   0.0075
9851125000.0000,  12.1880,   0.4073,   0.9966,   0.0054
9853750000.0000,  12.1852,   0.3959,   0.9955,   0.0051
9856375000.0000,  12.1855,   0.4039,   0.9962,   0.0051
9859000000.0000,  12.1883,   0.3979,   0.9946,   0.0059
9861625000.0000,  12.1918,   0.3978,   0.9948,   0.0042
9864250000.0000,  12.1864,   0.3984,   0.9976,   0.0038
9866875000.0000,  12.1867,   0.4023,   0.9959,   0.0058
9869500000.0000,  12.1821,   0.4112,   0.9948,   0.0089
9872125000.0000,  12.1923,   0.4153,   0.9960,   0.0079
9874750000.0000,  12.1912,   0.4087,   0.9950,   0.0058
9877375000.0000,  12.1823,   0.4040,   0.9946,   0.0047
9880000000.0000,  12.1941,   0.4072,   0.9955,   0.0077
9882625000.0000,  12.1917,   0.4157,   0.9939,   0.0051
9885250000.0000,  12.1977,   0.4080,   0.9959,   0.0042
9887875000.0000,  12.1983,   0.4130,   0.9966,   0.0060
9890500000.0000,  12.1846,   0.3967,   0.9945,   0.0048
9893125000.0000,  12.1806,   0.4014,   0.9946,   0.0057
9895750000.0000,  12.1777,   0.4115,   0.9937,   0.0047
9898375000.0000,  12.1762,   0.4049,   0.9938,   0.0047
9901000000.0000,  12.1903,   0.3987,   0.9927,   0.0048
9903625000.0000,  12.1871,   0.4026,   0.9968,   0.0055
9906250000.0000,  12.1869,   0.4015,   0.9961,   0.0044
9908875000.0000,  12.1783,   0.3994,   0.9951,   0.0038
9911500000.0000,  12.1887,   0.4102,   0.9965,   0.0052
9914125000.0000,  12.1911,   0.3986,   0.9947,   0.0031
9916750000.0000,  12.1799,   0.3933,   0.9933,   0.0031
9919375000.0000,  12.1803,   0.4057,   0.9949,   0.0037
9922000000.0000,  12.1726,   0.4122,   0.9949,   0.0082
9924625000.0000,  12.1695,   0.3980,   0.9933,   0.0050
9927250000.0000,  12.1698,   0.4103,   0.9935,   0.0071
9929875000.0000,  12.1700,   0.4030,   0.9955,   0.0065
9932500000.0000,  12.1795,   0.4023,   0.9987,   0.0056
9935125000.0000,  12.1705,   0.4063,   0.9942,   0.0064
9937750000.0000,  12.1824,   0.3964,   0.9949,   0.0018
9940375000.0000,  12.1721,   0.3921,   0.9958,   0.0056
9943000000.0000,  12.1702,   0.4029,   0.9963,   0.0060
9945625000.0000,  12.1763,   0.3923,   0.9958,   0.0041
9948250000.0000,  12.1703,   0.4121,   0.9962,   0.0057
9950875000.0000,  12.1721,   0.3966,   0.9949,   0.0045
9953500000.0000,  12.1687,   0.3850,   0.9949,   0.0025
9956125000.0000,  12.1797,   0.3977,   0.9960,   0.0057
9958750000.0000,  12.1629,   0.4009,   0.9941,   0.0062
9961375000.0000,  12.1737,   0.4004,   0.9955,   0.0059
9964000000.0000,  12.1740,   0.4038,   0.9976,   0.0056
9966625000.0000,  12.1738,   0.4040,   0.9980,   0.0071
9969250000.0000,  12.1748,   0.3849,   0.9949,   0.0040
9971875000.0000,  12.1782,   0.4010,   0.9964,   0.0046
9974500000.0000,  12.1678,   0.3933,   0.9957,   0.0066
9977125000.0000,  12.1798,   0.3994,   0.9953,   0.0043
9979750000.0000,  12.1748,   0.3968,   0.9937,   0.0074
9982375000.0000,  12.1778,   0.3990,   0.9955,   0.0061
9985000000.0000,  12.1750,   0.3994,   0.9958,   0.0069
9987625000.0000,  12.1773,   0.4109,   0.9950,   0.0067
9990250000.0000,  12.1917,   0.4003,   0.9992,   0.0053
9992875000.0000,  12.1776,   0.4115,   0.9949,   0.0083
9995500000.0000,  12.1757,   0.4004,   0.9965,   0.0076
9998125000.0000,  12.1782,   0.3968,   0.9961,   0.0051
10000750000.0000,  12.1873,   0.4013,   0.9959,   0.0079
10003375000.0000,  12.1790,   0.3980,   0.9939,   0.0047
10006000000.0000,  12.1897,   0.4094,   0.9961,   0.0059
10008625000.0000,  12.1825,   0.4018,   0.9954,   0.0050
10011250000.0000,  12.1838,   0.4039,   0.9956,   0.0049
10013875000.0000,  12.1788,   0.4121,   0.9949,   0.0063
10016500000.0000,  12.1863,   0.4097,   0.9948,   0.0061
10019125000.0000,  12.1885,   0.4127,   0.9975,   0.0075
10021750000.0000,  12.1799,   0.4051,   0.9958,   0.0042
10024375000.0000,  12.1908,   0.4007,   0.9954,   0.0017
10027000000.0000,  12.1700,   0.4094,   0.9948,   0.0044
10029625000.0000,  12.1772,   0.4047,   0.9942,   0.0041
10032250000.0000,  12.1839,   0.4009,   0.9946,   0.0053
10034875000.0000,  12.1833,   0.4085,   0.9967,   0.0021
10037500000.0000,  12.1923,   0.4041,   0.9954,   0.0024
10040125000.0000,  12.1887,   0.4154,   0.9959,   0.0061
10042750000.0000,  12.1763,   0.4161,   0.9937,   0.0060
10045375000.0000,  12.1752,   0.4132,   0.9961,   0.0031
10048000000.0000,  12.1802,   0.4093,   0.9974,   0.0030
10050625000.0000,  12.1716,   0.4137,   0.9982,   0.0060
10053250000.0000,  12.1813,   0.4150,   0.9939,   0.0054
10055875000.0000,  12.1876,   0.4043,   0.9966,   0.0031
10058500000.0000,  12.1907,   0.4014,   0.9973,   0.0028
10061125000.0000,  12.1847,   0.4158,   0.9947,   0.0059
10063750000.0000,  12.1904,   0.4095,   0.9990,   0.0042
10066375000.0000,  12.1756,   0.4054,   0.9949,   0.0038
10069000000.0000,  12.1751,   0.4004,   0.9966,   0.0040
10071625000.0000,  12.1736,   0.4034,   0.9970,   0.0043
10074250000.0000,  12.1840,   0.4158,   0.9963,   0.0055
10076875000.0000,  12.1746,   0.4091,   0.9941,   0.0082
10079500000.0000,  12.1877,   0.3992,   0.9957,   0.0045
10082125000.0000,  12.1752,   0.3901,   0.9955,   0.0033
10084750000.0000,  12.1751,   0.3961,   0.9980,   0.0057
10087375000.0000,  12.1723,   0.4077,   0.9966,   0.0079
10090000000.0000,  12.1777,   0.4019,   0.9970,   0.0065
10092625000.0000,  12.1855,   0.3951,   0.9969,   0.0051
10095250000.0000,  12.1759,   0.3908,   0.9974,   0.0055
10097875000.0000,  12.1665,   0.3938,   0.9952,   0.0084
10100500000.0000,  12.1711,   0.4023,   0.9969,   0.0076
10103125000.0000,  12.1690,   0.4041,   0.9976,   0.0101
10105750000.0000,  12.1682,   0.3995,   0.9986,   0.0085
10108375000.0000,  12.1724,   0.4083,   0.9966,   0.0074
10111000000.0000,  12.1760,   0.3826,   0.9971,   0.0036
10113625000.0000,  12.1715,   0.4008,   0.9961,   0.0071
10116250000.0000,  12.1767,   0.3959,   0.9963,   0.0071
10118875000.0000,  12.1689,   0.3915,   0.9971,   0.0074
10121500000.0000,  12.1771,   0.4014,   0.9964,   0.0079
10124125000.0000,  12.1739,   0.4069,   0.9961,   0.0092
10126750000.0000,  12.1773,   0.4003,   0.9952,   0.0064
10129375000.0000,  12.1846,   0.3965,   0.9961,   0.0074
10132000000.0000,  12.1684,   0.4119,   0.9947,   0.0080
10134625000.0000,  12.1812,   0.4015,   0.9960,   0.0052
10137250000.0000,  12.1727,   0.4010,   0.9952,   0.0085
10139875000.0000,  12.1752,   0.4061,   0.9979,   0.0079
10142500000.0000,  12.1723,   0.3973,   0.9956,   0.0051
10145125000.0000,  12.1795,   0.4007,   0.9947,   0.0063
10147750000.0000,  12.1572,   0.3985,   0.9969,   0.0060
10150375000.0000,  12.1795,   0.4107,   0.9970,   0.0063
10153000000.0000,  12.1717,   0.4033,   0.9955,   0.0077
10155625000.0000,  12.1663,   0.3985,   0.9957,   0.0079
10158250000.0000,  12.1706,   0.4141,   0.9995,   0.0075
10160875000.0000,  12.1701,   0.4030,   0.9985,   0.0055
10163500000.0000,  12.1724,   0.3937,   0.9986,   0.0049
10166125000.0000,  12.1753,   0.4120,   0.9955,   0.0053
10168750000.0000,  12.1757,   0.4058,   0.9974,   0.0037
10171375000.0000,  12.1723,   0.4036,   0.9974,   0.0057
10174000000.0000,  12.1677,   0.4021,   0.9962,   0.0056
10176625000.0000,  12.1779,   0.4091,   0.9986,   0.0075
10179250000.0000,  12.1787,   0.4041,   1.0001,   0.0047
10181875000.0000,  12.1661,   0.4116,   0.9956,   0.0063
10184500000.0000,  12.1773,   0.3962,   0.9972,   0.0042
10187125000.0000,  12.1712,   0.4078,   0.9975,   0.0078
10189750000.0000,  12.1657,   0.4169,   0.9974,   0.0086
10192375000.0000,  12.1767,   0.3970,   0.9996,   0.0044
10195000000.0000,  12.1742,   0.4063,   0.9973,   0.0057
10197625000.0000,  12.1664,   0.4005,   0.9984,   0.0056
10200250000.0000,  12.1714,   0.4082,   0.9949,   0.0080
10202875000.0000,  12.1809,   0.3982,   0.9970,   0.0044
10205500000.0000,  12.1818,   0.4050,   0.9975,   0.0059
10208125000.0000,  12.1753,   0.4043,   0.9986,   0.0073
10210750000.0000,  12.1737,   0.4078,   0.9967,   0.0067
10213375000.0000,  12.1772,   0.4164,   0.9965,   0.0078
10216000000.0000,  12.1807,   0.4024,   0.9966,   0.0064
10218625000.0000,  12.1800,   0.3986,   0.9957,   0.0044
10221250000.0000,  12.1797,   0.4058,   0.9967,   0.0076
10223875000.0000,  12.1816,   0.3945,   0.9947,   0.0050
10226500000.0000,  12.1726,   0.4042,   0.9943,   0.0075
10229125000.0000,  12.1750,   0.3980,   0.9950,   0.0072
10231750000.0000,  12.1790,   0.3981,   0.9932,   0.0047
10234375000.0000,  12.1795,   0.4004,   0.9951,   0.0058
10237000000.0000,  12.1858,   0.3952,   0.9935,   0.0040
10239625000.0000,  12.1781,   0.3949,   0.9948,   0.0044
10242250000.0000,  12.1850,   0.4099,   0.9945,   0.0066
10244875000.0000,  12.1828,   0.3866,   0.9935,   0.0060
10247500000.0000,  12.1830,   0.3918,   0.9931,   0.0058
10250125000.0000,  12.1963,   0.4075,   0.9955,   0.0059
10252750000.0000,  12.1763,   0.3977,   0.9937,   0.0075
10255375000.0000,  12.1815,   0.4064,   0.9921,   0.0095
10258000000.0000,  12.1832,   0.3908,   0.9949,   0.0056
10260625000.0000,  12.1879,   0.3995,   0.9944,   0.0059
10263250000.0000,  12.1896,   0.4043,   0.9923,   0.0078
10265875000.0000,  12.1777,   0.3956,   0.9918,   0.0052
10268500000.0000,  12.1929,   0.3943,   0.9926,   0.0043
10271125000.0000,  12.1767,   0.4023,   0.9929,   0.0099
10273750000.0000,  12.1703,   0.4037,   0.9950,   0.0068
10276375000.0000,  12.1729,   0.3998,   0.9926,   0.0053
10279000000.0000,  12.1728,   0.4002,   0.9930,   0.0076
10281625000.0000,  12.1784,   0.3912,   0.9945,   0.0035
10284250000.0000,  12.1777,   0.3941,   0.9938,   0.0061
10286875000.0000,  12.1880,   0.4081,   0.9943,   0.0060
10289500000.0000,  12.1718,   0.4016,   0.9942,   0.0087
10292125000.0000,  12.1658,   0.3933,   0.9953,   0.0059
10294750000.0000,  12.1690,   0.4025,   0.9923,   0.0067
10297375000.0000,  12.1607,   0.4027,   0.9960,   0.0070
10300000000.0000,  12.1762,   0.4033,   0.9944,   0.0068
10302625000.0000,  12.1685,   0.4064,   0.9951,   0.0071
10305250000.0000,  12.1621,   0.3993,   0.9934,   0.0066
10307875000.0000,  12.1773,   0.3959,   0.9968,   0.0051
10310500000.0000,  12.1673,   0.4108,   0.9969,   0.0042
10313125000.0000,  12.1601,   0.4135,   0.9927,   0.0087
10315750000.0000,  12.1729,   0.4019,   0.9952,   0.0040
10318375000.0000,  12.1675,   0.4040,   0.9950,   0.0039
10321000000.0000,  12.1659,   0.4005,   0.9969,   0.0058
10323625000.0000,  12.1619,   0.4174,   0.9980,   0.0068
10326250000.0000,  12.1732,   0.4082,   0.9972,   0.0062
10328875000.0000,  12.1710,   0.4114,   0.9965,   0.0055
10331500000.0000,  12.1669,   0.4061,   0.9968,   0.0075
10334125000.0000,  12.1637,   0.4021,   0.9959,   0.0058
10336750000.0000,  12.1684,   0.4148,   0.9979,   0.0073
10339375000.0000,  12.1697,   0.4023,   0.9966,   0.0079
10342000000.0000,  12.1655,   0.4071,   1.0000,   0.0057
10344625000.0000,  12.1748,   0.3950,   0.9978,   0.0053
10347250000.0000,  12.1741,   0.4008,   0.9979,   0.0053
10349875000.0000,  12.1708,   0.4001,   0.9981,   0.0061
10352500000.0000,  12.1679,   0.4021,   0.9965,   0.0064
10355125000.0000,  12.1697,   0.4095,   0.9975,   0.0070
10357750000.0000,  12.1788,   0.4091,   0.9962,   0.0094
10360375000.0000,  12.1723,   0.4020,   0.9976,   0.0053
10363000000.0000,  12.1660,   0.3891,   0.9967,   0.0040
10365625000.0000,  12.1808,   0.3962,   0.9959,   0.0052
10368250000.0000,  12.1830,   0.3857,   0.9941,   0.0058
10370875000.0000,  12.1885,   0.3963,   0.9967,   0.0066
10373500000.0000,  12.1898,   0.4088,   0.9988,   0.0081
10376125000.0000,  12.1814,   0.4008,   0.9968,   0.0066
10378750000.0000,  12.1780,   0.4056,   0.9975,   0.0102
10381375000.0000,  12.1815,   0.4005,   0.9958,   0.0088
10384000000.0000,  12.1822,   0.3996,   0.9962,   0.0081
10386625000.0000,  12.1808,   0.3999,   0.9956,   0.0096
10389250000.0000,  12.1845,   0.4021,   0.9921,   0.0073
10391875000.0000,  12.1816,   0.3965,   0.9927,   0.0069
10394500000.0000,  12.1821,   0.4013,   0.9918,   0.0089
10397125000.0000,  12.1861,   0.3985,   0.9943,   0.0045
10399750000.0000,  12.1794,   0.3874,   0.9913,   0.0067
10402375000.0000,  12.1825,   0.3958,   0.9929,   0.0057
10405000000.0000,  12.1816,   0.4015,   0.9928,   0.0080
10407625000.0000,  12.1851,   0.4041,   0.9925,   0.0080
10410250000.0000,  12.1829,   0.3962,   0.9902,   0.0061
10412875000.0000,  12.1909,   0.4099,   0.9946,   0.0075
10415500000.0000,  12.1766,   0.4007,   0.9915,   0.0075
10418125000.0000,  12.1781,   0.4049,   0.9899,   0.0062
10420750000.0000,  12.1754,   0.4069,   0.9905,   0.0077
10423375000.0000,  12.1771,   0.4023,   0.9909,   0.0074
10426000000.0000,  12.1692,   0.4044,   0.9919,   0.0072
10428625000.0000,  12.1590,   0.4101,   0.9910,   0.0087
10431250000.0000,  12.1624,   0.3976,   0.9911,   0.0048
10433875000.0000,  12.1596,   0.3868,   0.9888,   0.0062
10436500000.0000,  12.1691,   0.4121,   0.9937,   0.0079
10439125000.0000,  12.1580,   0.3990,   0.9917,   0.0073
10441750000.0000,  12.1647,   0.3966,   0.9922,   0.0057
10444375000.0000,  12.1546,   0.4025,   0.9909,   0.0080
10447000000.0000,  12.1660,   0.3940,   0.9939,   0.0047
10449625000.0000,  12.1505,   0.4093,   0.9928,   0.0087
10452250000.0000,  12.1481,   0.4081,   0.9916,   0.0086
