85071 Material Measurement Software E07.01.08
Agilent Technologies,N5230C,MY49001460,A.09.20.08
Title:,Title
Sub Title:,SubTitle
Date:,"Wednesday, April 27, 2016 15:27:58"

frequency,e',e'',u',u''
9310375000.0000,  23.5076,   1.9825,   1.0650,   0.0088
9313000000.0000,  23.4931,   1.9721,   1.0680,   0.0098
9315625000.0000,  23.4849,   1.9557,   1.0645,   0.0091
9318250000.0000,  23.5082,   1.9658,   1.0648,   0.0095
9320875000.0000,  23.4940,   1.9123,   1.0643,   0.0062
9323500000.0000,  23.4662,   1.9331,   1.0646,   0.0079
9326125000.0000,  23.4833,   1.9669,   1.0676,   0.0109
9328750000.0000,  23.4745,   1.9657,   1.0651,   0.0093
9331375000.0000,  23.4643,   1.9802,   1.0653,   0.0106
9334000000.0000,  23.4812,   1.9744,   1.0659,   0.0109
9336625000.0000,  23.5042,   1.9283,   1.0652,   0.0085
9339250000.0000,  23.4909,   1.9814,   1.0678,   0.0102
9341875000.0000,  23.5040,   1.9372,   1.0651,   0.0090
9344500000.0000,  23.4964,   1.9702,   1.0657,   0.0116
9347125000.0000,  23.5150,   1.9200,   1.0649,   0.0079
9349750000.0000,  23.4822,   1.8984,   1.0655,   0.0078
9352375000.0000,  23.4969,   1.9557,   1.0656,   0.0104
9355000000.0000,  23.5223,   1.9381,   1.0666,   0.0081
9357625000.0000,  23.4782,   1.8789,   1.0659,   0.0076
9360250000.0000,  23.5121,   1.9555,   1.0673,   0.0111
9362875000.0000,  23.5038,   1.9258,   1.0653,   0.0090
9365500000.0000,  23.5413,   1.9175,   1.0642,   0.0090
9368125000.0000,  23.4904,   1.9050,   1.0654,   0.0085
9370750000.0000,  23.4832,   1.9399,   1.0664,   0.0109
9373375000.0000,  23.5291,   1.9030,   1.0656,   0.0094
9376000000.0000,  23.5196,   1.9240,   1.0656,   0.0084
9378625000.0000,  23.5294,   1.8597,   1.0674,   0.0061
9381250000.0000,  23.4986,   1.8745,   1.0659,   0.0082
9383875000.0000,  23.5501,   1.8695,   1.0666,   0.0079
9386500000.0000,  23.5774,   1.8523,   1.0692,   0.0074
9389125000.0000,  23.5678,   1.8255,   1.0682,   0.0065
9391750000.0000,  23.5406,   1.9026,   1.0696,   0.0113
9394375000.0000,  23.4613,   1.9300,   1.0662,   0.0140
9397000000.0000,  23.5124,   1.8896,   1.0688,   0.0104
9399625000.0000,  23.5250,   1.8776,   1.0696,   0.0092
9402250000.0000,  23.5638,   1.8727,   1.0679,   0.0098
9404875000.0000,  23.5800,   1.8615,   1.0696,   0.0089
9407500000.0000,  23.4786,   1.8971,   1.0687,   0.0133
9410125000.0000,  23.5499,   1.8698,   1.0685,   0.0097
9412750000.0000,  23.5061,   1.9034,   1.0693,   0.0131
9415375000.0000,  23.5535,   1.8350,   1.0682,   0.0103
9418000000.0000,  23.5345,   1.9003,   1.0683,   0.0125
9420625000.0000,  23.5247,   1.8262,   1.0676,   0.0091
9423250000.0000,  23.5713,   1.8553,   1.0694,   0.0108
9425875000.0000,  23.5340,   1.8735,   1.0685,   0.0108
9428500000.0000,  23.5671,   1.8589,   1.0685,   0.0099
9431125000.0000,  23.5343,   1.8321,   1.0683,   0.0101
9433750000.0000,  23.5480,   1.8805,   1.0679,   0.0120
9436375000.0000,  23.5561,   1.8891,   1.0685,   0.0113
9439000000.0000,  23.5670,   1.8358,   1.0651,   0.0094
9441625000.0000,  23.5285,   1.8780,   1.0686,   0.0112
9444250000.0000,  23.6043,   1.8131,   1.0682,   0.0085
9446875000.0000,  23.6071,   1.8198,   1.0673,   0.0076
9449500000.0000,  23.5574,   1.8915,   1.0676,   0.0122
9452125000.0000,  23.5650,   1.8692,   1.0687,   0.0083
9454750000.0000,  23.5731,   1.8717,   1.0691,   0.0103
9457375000.0000,  23.5658,   1.8498,   1.0683,   0.0098
9460000000.0000,  23.5795,   1.8339,   1.0675,   0.0088
9462625000.0000,  23.5365,   1.8251,   1.0677,   0.0083
9465250000.0000,  23.5797,   1.8337,   1.0683,   0.0114
9467875000.0000,  23.5356,   1.8555,   1.0658,   0.0119
9470500000.0000,  23.5998,   1.8278,   1.0671,   0.0089
9473125000.0000,  23.5792,   1.8479,   1.0668,   0.0105
9475750000.0000,  23.5779,   1.8283,   1.0662,   0.0081
9478375000.0000,  23.5951,   1.8536,   1.0688,   0.0090
9481000000.0000,  23.5889,   1.8528,   1.0679,   0.0097
9483625000.0000,  23.5945,   1.8204,   1.0683,   0.0089
9486250000.0000,  23.5720,   1.8216,   1.0682,   0.0093
9488875000.0000,  23.5655,   1.7750,   1.0673,   0.0061
9491500000.0000,  23.5804,   1.8314,   1.0683,   0.0080
9494125000.0000,  23.5630,   1.8779,   1.0687,   0.0130
9496750000.0000,  23.5806,   1.8936,   1.0702,   0.0116
9499375000.0000,  23.5709,   1.8308,   1.0660,   0.0096
9502000000.0000,  23.5790,   1.8342,   1.0674,   0.0094
9504625000.0000,  23.5971,   1.8622,   1.0685,   0.0123
9507250000.0000,  23.5747,   1.8053,   1.0677,   0.0085
9509875000.0000,  23.5914,   1.8338,   1.0704,   0.0091
9512500000.0000,  23.5870,   1.8414,   1.0686,   0.0105
9515125000.0000,  23.5615,   1.8397,   1.0674,   0.0118
9517750000.0000,  23.5630,   1.8511,   1.0725,   0.0113
9520375000.0000,  23.5912,   1.8129,   1.0708,   0.0081
9523000000.0000,  23.5883,   1.8483,   1.0704,   0.0115
9525625000.0000,  23.5430,   1.8726,   1.0699,   0.0141
9528250000.0000,  23.5753,   1.8270,   1.0676,   0.0115
9530875000.0000,  23.5506,   1.8181,   1.0700,   0.0109
9533500000.0000,  23.5708,   1.8751,   1.0687,   0.0133
9536125000.0000,  23.5864,   1.8676,   1.0694,   0.0155
9538750000.0000,  23.5983,   1.8144,   1.0697,   0.0104
9541375000.0000,  23.5749,   1.8039,   1.0697,   0.0117
9544000000.0000,  23.5978,   1.7729,   1.0695,   0.0090
9546625000.0000,  23.6226,   1.7407,   1.0703,   0.0053
9549250000.0000,  23.5744,   1.8236,   1.0699,   0.0122
9551875000.0000,  23.5846,   1.7888,   1.0704,   0.0107
9554500000.0000,  23.5967,   1.8253,   1.0709,   0.0126
9557125000.0000,  23.5382,   1.8361,   1.0725,   0.0128
9559750000.0000,  23.5989,   1.8257,   1.0722,   0.0123
9562375000.0000,  23.5947,   1.7319,   1.0689,   0.0083
9565000000.0000,  23.6040,   1.7401,   1.0697,   0.0081
9567625000.0000,  23.5744,   1.8016,   1.0690,   0.0104
9570250000.0000,  23.5530,   1.7938,   1.0696,   0.0120
9572875000.0000,  23.5709,   1.8105,   1.0707,   0.0141
9575500000.0000,  23.5704,   1.8158,   1.0704,   0.0133
9578125000.0000,  23.6216,   1.8298,   1.0704,   0.0133
9580750000.0000,  23.5867,   1.7995,   1.0713,   0.0122
9583375000.0000,  23.6076,   1.7828,   1.0719,   0.0115
9586000000.0000,  23.6144,   1.8041,   1.0710,   0.0122
9588625000.0000,  23.5967,   1.8168,   1.0715,   0.0136
9591250000.0000,  23.5786,   1.8219,   1.0706,   0.0144
9593875000.0000,  23.5744,   1.8064,   1.0695,   0.0152
9596500000.0000,  23.5707,   1.8123,   1.0710,   0.0113
9599125000.0000,  23.6018,   1.7954,   1.0703,   0.0118
9601750000.0000,  23.5936,   1.7808,   1.0701,   0.0113
9604375000.0000,  23.5784,   1.8551,   1.0708,   0.0156
9607000000.0000,  23.5515,   1.8951,   1.0702,   0.0177
9609625000.0000,  23.5523,   1.7824,   1.0690,   0.0124
9612250000.0000,  23.6057,   1.8251,   1.0709,   0.0124
9614875000.0000,  23.5872,   1.7899,   1.0697,   0.0122
9617500000.0000,  23.5894,   1.8465,   1.0712,   0.0147
9620125000.0000,  23.6005,   1.8407,   1.0712,   0.0139
9622750000.0000,  23.5955,   1.7932,   1.0689,   0.0107
9625375000.0000,  23.6207,   1.8291,   1.0704,   0.0129
9628000000.0000,  23.6185,   1.8646,   1.0716,   0.0145
9630625000.0000,  23.5560,   1.8079,   1.0710,   0.0122
9633250000.0000,  23.5602,   1.8488,   1.0717,   0.0133
9635875000.0000,  23.6032,   1.7935,   1.0721,   0.0106
9638500000.0000,  23.5900,   1.8186,   1.0702,   0.0107
9641125000.0000,  23.5841,   1.8443,   1.0718,   0.0135
9643750000.0000,  23.6079,   1.7512,   1.0710,   0.0088
9646375000.0000,  23.5495,   1.8494,   1.0720,   0.0148
9649000000.0000,  23.5860,   1.8038,   1.0730,   0.0104
9651625000.0000,  23.5645,   1.8014,   1.0725,   0.0132
9654250000.0000,  23.5713,   1.8162,   1.0733,   0.0127
9656875000.0000,  23.5647,   1.7846,   1.0732,   0.0111
9659500000.0000,  23.6146,   1.8053,   1.0727,   0.0118
9662125000.0000,  23.5442,   1.8402,   1.0736,   0.0144
9664750000.0000,  23.5665,   1.8410,   1.0731,   0.0144
9667375000.0000,  23.6119,   1.7902,   1.0726,   0.0111
9670000000.0000,  23.6110,   1.8389,   1.0739,   0.0138
9672625000.0000,  23.5709,   1.7976,   1.0728,   0.0112
9675250000.0000,  23.5983,   1.8137,   1.0742,   0.0128
9677875000.0000,  23.5794,   1.8288,   1.0736,   0.0153
9680500000.0000,  23.5849,   1.7827,   1.0737,   0.0133
9683125000.0000,  23.6249,   1.7716,   1.0742,   0.0105
9685750000.0000,  23.6329,   1.8658,   1.0769,   0.0160
9688375000.0000,  23.6509,   1.7840,   1.0759,   0.0122
9691000000.0000,  23.6485,   1.8601,   1.0748,   0.0154
9693625000.0000,  23.6309,   1.8182,   1.0743,   0.0131
9696250000.0000,  23.6179,   1.8002,   1.0725,   0.0153
9698875000.0000,  23.6215,   1.7700,   1.0771,   0.0125
9701500000.0000,  23.6475,   1.7752,   1.0744,   0.0124
9704125000.0000,  23.6269,   1.8028,   1.0745,   0.0140
9706750000.0000,  23.6207,   1.8506,   1.0740,   0.0147
9709375000.0000,  23.6315,   1.7726,   1.0755,   0.0126
9712000000.0000,  23.6201,   1.8082,   1.0753,   0.0148
9714625000.0000,  23.6506,   1.7501,   1.0748,   0.0116
9717250000.0000,  23.6146,   1.8037,   1.0725,   0.0141
9719875000.0000,  23.6649,   1.7507,   1.0744,   0.0107
9722500000.0000,  23.6405,   1.7738,   1.0742,   0.0119
9725125000.0000,  23.6348,   1.7746,   1.0740,   0.0116
9727750000.0000,  23.6464,   1.7592,   1.0734,   0.0116
9730375000.0000,  23.5892,   1.8481,   1.0727,   0.0162
9733000000.0000,  23.6776,   1.7769,   1.0737,   0.0126
9735625000.0000,  23.6452,   1.7358,   1.0720,   0.0114
9738250000.0000,  23.5959,   1.7987,   1.0734,   0.0133
9740875000.0000,  23.5902,   1.8473,   1.0748,   0.0166
9743500000.0000,  23.6057,   1.8292,   1.0757,   0.0160
9746125000.0000,  23.6032,   1.7555,   1.0713,   0.0114
9748750000.0000,  23.6316,   1.7624,   1.0727,   0.0131
9751375000.0000,  23.6121,   1.7547,   1.0731,   0.0121
9754000000.0000,  23.6278,   1.7563,   1.0736,   0.0127
9756625000.0000,  23.6082,   1.7379,   1.0740,   0.0115
9759250000.0000,  23.5673,   1.7829,   1.0725,   0.0132
9761875000.0000,  23.5884,   1.8195,   1.0741,   0.0143
9764500000.0000,  23.6025,   1.8268,   1.0756,   0.0138
9767125000.0000,  23.6103,   1.7937,   1.0740,   0.0136
9769750000.0000,  23.6184,   1.7541,   1.0731,   0.0117
9772375000.0000,  23.6133,   1.7759,   1.0741,   0.0135
9775000000.0000,  23.6032,   1.8383,   1.0746,   0.0129
9777625000.0000,  23.5985,   1.8174,   1.0735,   0.0142
9780250000.0000,  23.5972,   1.7799,   1.0733,   0.0129
9782875000.0000,  23.6387,   1.7513,   1.0750,   0.0116
9785500000.0000,  23.6009,   1.7842,   1.0754,   0.0140
9788125000.0000,  23.5794,   1.7457,   1.0753,   0.0130
9790750000.0000,  23.6504,   1.7717,   1.0749,   0.0114
9793375000.0000,  23.5870,   1.7902,   1.0732,   0.0141
9796000000.0000,  23.6335,   1.7788,   1.0756,   0.0129
9798625000.0000,  23.6461,   1.8288,   1.0756,   0.0145
9801250000.0000,  23.7022,   1.7523,   1.0788,   0.0128
9803875000.0000,  23.6282,   1.7875,   1.0771,   0.0145
9806500000.0000,  23.6392,   1.7778,   1.0764,   0.0134
9809125000.0000,  23.6202,   1.8017,   1.0762,   0.0147
9811750000.0000,  23.6335,   1.7877,   1.0769,   0.0129
9814375000.0000,  23.6257,   1.7496,   1.0768,   0.0120
9817000000.0000,  23.6326,   1.7598,   1.0772,   0.0116
9819625000.0000,  23.6410,   1.8039,   1.0770,   0.0134
9822250000.0000,  23.6190,   1.7716,   1.0762,   0.0136
9824875000.0000,  23.5941,   1.7821,   1.0767,   0.0143
9827500000.0000,  23.6140,   1.7566,   1.0777,   0.0128
9830125000.0000,  23.6195,   1.7923,   1.0782,   0.0150
9832750000.0000,  23.6708,   1.7980,   1.0779,   0.0122
9835375000.0000,  23.6207,   1.8080,   1.0772,   0.0149
9838000000.0000,  23.6054,   1.7984,   1.0751,   0.0146
9840625000.0000,  23.6414,   1.8020,   1.0778,   0.0136
9843250000.0000,  23.6264,   1.7860,   1.0776,   0.0148
9845875000.0000,  23.6548,   1.7679,   1.0784,   0.0139
9848500000.0000,  23.6399,   1.7855,   1.0767,   0.0139
9851125000.0000,  23.6109,   1.8010,   1.0769,   0.0139
9853750000.0000,  23.6262,   1.7616,   1.0769,   0.0138
9856375000.0000,  23.6629,   1.7947,   1.0788,   0.0133
9859000000.0000,  23.6388,   1.7388,   1.0755,   0.0134
9861625000.0000,  23.6298,   1.7582,   1.0765,   0.0128
9864250000.0000,  23.6192,   1.7869,   1.0788,   0.0136
9866875000.0000,  23.6460,   1.7618,   1.0779,   0.0135
9869500000.0000,  23.6073,   1.7851,   1.0768,   0.0141
9872125000.0000,  23.6358,   1.8134,   1.0786,   0.0137
9874750000.0000,  23.6320,   1.7779,   1.0763,   0.0127
9877375000.0000,  23.6061,   1.7698,   1.0774,   0.0133
9880000000.0000,  23.6203,   1.7655,   1.0768,   0.0125
9882625000.0000,  23.6318,   1.7964,   1.0763,   0.0124
9885250000.0000,  23.6521,   1.7911,   1.0778,   0.0143
9887875000.0000,  23.6474,   1.7823,   1.0775,   0.0120
9890500000.0000,  23.6191,   1.7441,   1.0771,   0.0121
9893125000.0000,  23.6247,   1.8039,   1.0786,   0.0148
9895750000.0000,  23.6146,   1.8094,   1.0779,   0.0131
9898375000.0000,  23.6070,   1.7566,   1.0778,   0.0131
9901000000.0000,  23.6454,   1.7735,   1.0780,   0.0133
9903625000.0000,  23.6037,   1.7533,   1.0776,   0.0129
9906250000.0000,  23.6259,   1.7445,   1.0773,   0.0123
9908875000.0000,  23.6031,   1.7934,   1.0790,   0.0152
9911500000.0000,  23.6254,   1.7866,   1.0792,   0.0132
9914125000.0000,  23.6133,   1.7616,   1.0764,   0.0132
9916750000.0000,  23.6008,   1.7224,   1.0771,   0.0119
9919375000.0000,  23.6249,   1.7179,   1.0781,   0.0102
9922000000.0000,  23.5823,   1.7698,   1.0789,   0.0139
9924625000.0000,  23.5681,   1.7481,   1.0773,   0.0120
9927250000.0000,  23.6043,   1.7986,   1.0776,   0.0151
9929875000.0000,  23.5648,   1.7489,   1.0785,   0.0142
9932500000.0000,  23.5816,   1.7625,   1.0795,   0.0138
9935125000.0000,  23.5778,   1.7927,   1.0786,   0.0144
9937750000.0000,  23.6182,   1.7433,   1.0790,   0.0111
9940375000.0000,  23.5638,   1.6982,   1.0785,   0.0119
9943000000.0000,  23.5845,   1.7765,   1.0794,   0.0138
9945625000.0000,  23.5763,   1.7369,   1.0792,   0.0145
9948250000.0000,  23.5820,   1.7902,   1.0800,   0.0148
9950875000.0000,  23.5958,   1.7366,   1.0792,   0.0130
9953500000.0000,  23.5322,   1.7040,   1.0780,   0.0118
9956125000.0000,  23.5782,   1.7424,   1.0790,   0.0139
9958750000.0000,  23.5505,   1.7468,   1.0798,   0.0144
9961375000.0000,  23.6101,   1.7416,   1.0804,   0.0141
9964000000.0000,  23.5678,   1.7536,   1.0796,   0.0135
9966625000.0000,  23.5630,   1.7326,   1.0803,   0.0143
9969250000.0000,  23.5423,   1.7090,   1.0776,   0.0138
9971875000.0000,  23.5805,   1.7685,   1.0805,   0.0140
9974500000.0000,  23.5895,   1.7119,   1.0801,   0.0125
9977125000.0000,  23.5892,   1.7362,   1.0790,   0.0129
9979750000.0000,  23.5895,   1.7275,   1.0795,   0.0138
9982375000.0000,  23.6040,   1.7359,   1.0797,   0.0136
9985000000.0000,  23.5887,   1.7189,   1.0799,   0.0140
9987625000.0000,  23.6031,   1.7258,   1.0795,   0.0118
9990250000.0000,  23.6119,   1.7157,   1.0809,   0.0128
9992875000.0000,  23.5680,   1.7411,   1.0793,   0.0136
9995500000.0000,  23.5682,   1.7382,   1.0800,   0.0152
9998125000.0000,  23.5704,   1.7127,   1.0789,   0.0141
10000750000.0000,  23.6168,   1.7611,   1.0804,   0.0154
10003375000.0000,  23.5863,   1.7055,   1.0792,   0.0135
10006000000.0000,  23.6148,   1.7355,   1.0813,   0.0137
10008625000.0000,  23.5844,   1.7578,   1.0811,   0.0141
10011250000.0000,  23.6058,   1.7605,   1.0792,   0.0135
10013875000.0000,  23.5862,   1.7340,   1.0794,   0.0139
10016500000.0000,  23.5890,   1.7846,   1.0798,   0.0149
10019125000.0000,  23.6070,   1.7601,   1.0816,   0.0148
10021750000.0000,  23.6197,   1.7307,   1.0815,   0.0132
10024375000.0000,  23.6294,   1.7206,   1.0810,   0.0113
10027000000.0000,  23.5577,   1.7360,   1.0813,   0.0141
10029625000.0000,  23.5878,   1.7306,   1.0809,   0.0134
10032250000.0000,  23.6021,   1.6944,   1.0806,   0.0133
10034875000.0000,  23.5852,   1.7529,   1.0825,   0.0145
10037500000.0000,  23.6202,   1.7295,   1.0811,   0.0116
10040125000.0000,  23.5913,   1.7357,   1.0808,   0.0136
10042750000.0000,  23.5923,   1.7728,   1.0805,   0.0142
10045375000.0000,  23.5621,   1.7164,   1.0827,   0.0111
10048000000.0000,  23.5992,   1.7573,   1.0827,   0.0137
10050625000.0000,  23.5746,   1.7348,   1.0825,   0.0129
10053250000.0000,  23.5904,   1.7666,   1.0813,   0.0148
10055875000.0000,  23.6044,   1.7135,   1.0825,   0.0128
10058500000.0000,  23.5918,   1.7543,   1.0815,   0.0147
10061125000.0000,  23.5767,   1.7311,   1.0813,   0.0131
10063750000.0000,  23.5776,   1.7556,   1.0826,   0.0149
10066375000.0000,  23.5482,   1.7330,   1.0827,   0.0142
10069000000.0000,  23.5845,   1.7211,   1.0835,   0.0146
10071625000.0000,  23.5789,   1.7705,   1.0844,   0.0156
10074250000.0000,  23.5799,   1.7514,   1.0828,   0.0144
10076875000.0000,  23.5656,   1.7048,   1.0814,   0.0156
10079500000.0000,  23.5763,   1.7581,   1.0830,   0.0153
10082125000.0000,  23.5643,   1.6861,   1.0823,   0.0147
10084750000.0000,  23.5417,   1.7427,   1.0828,   0.0176
10087375000.0000,  23.5369,   1.7037,   1.0831,   0.0153
10090000000.0000,  23.5542,   1.7165,   1.0839,   0.0172
10092625000.0000,  23.6010,   1.7052,   1.0830,   0.0153
10095250000.0000,  23.5746,   1.7234,   1.0844,   0.0165
10097875000.0000,  23.5400,   1.7299,   1.0840,   0.0180
10100500000.0000,  23.5638,   1.7112,   1.0844,   0.0168
10103125000.0000,  23.5383,   1.7272,   1.0842,   0.0169
10105750000.0000,  23.5192,   1.7192,   1.0845,   0.0174
10108375000.0000,  23.5654,   1.7142,   1.0834,   0.0147
10111000000.0000,  23.5575,   1.6855,   1.0836,   0.0153
10113625000.0000,  23.5550,   1.7001,   1.0834,   0.0152
10116250000.0000,  23.5719,   1.7172,   1.0839,   0.0157
10118875000.0000,  23.5462,   1.7151,   1.0842,   0.0164
10121500000.0000,  23.5389,   1.7627,   1.0834,   0.0168
10124125000.0000,  23.5692,   1.7140,   1.0845,   0.0156
10126750000.0000,  23.5458,   1.6812,   1.0822,   0.0150
10129375000.0000,  23.5590,   1.7260,   1.0826,   0.0177
10132000000.0000,  23.5554,   1.7661,   1.0841,   0.0164
10134625000.0000,  23.5649,   1.6930,   1.0837,   0.0145
10137250000.0000,  23.5586,   1.7295,   1.0843,   0.0174
10139875000.0000,  23.5804,   1.7402,   1.0849,   0.0168
10142500000.0000,  23.5972,   1.7338,   1.0850,   0.0164
10145125000.0000,  23.5863,   1.7602,   1.0847,   0.0176
10147750000.0000,  23.5094,   1.7166,   1.0852,   0.0163
10150375000.0000,  23.6093,   1.7380,   1.0859,   0.0150
10153000000.0000,  23.5522,   1.7099,   1.0839,   0.0155
10155625000.0000,  23.5545,   1.7011,   1.0845,   0.0154
10158250000.0000,  23.5538,   1.7507,   1.0867,   0.0163
10160875000.0000,  23.5955,   1.7234,   1.0869,   0.0151
10163500000.0000,  23.5596,   1.7386,   1.0853,   0.0171
10166125000.0000,  23.5520,   1.7021,   1.0829,   0.0151
10168750000.0000,  23.5952,   1.7056,   1.0853,   0.0137
10171375000.0000,  23.5829,   1.7455,   1.0854,   0.0165
10174000000.0000,  23.5564,   1.6978,   1.0836,   0.0152
10176625000.0000,  23.5961,   1.7136,   1.0862,   0.0149
10179250000.0000,  23.5852,   1.7307,   1.0872,   0.0162
10181875000.0000,  23.5452,   1.7322,   1.0847,   0.0166
10184500000.0000,  23.6074,   1.7107,   1.0865,   0.0153
10187125000.0000,  23.5797,   1.7256,   1.0866,   0.0162
10189750000.0000,  23.5454,   1.7273,   1.0847,   0.0154
10192375000.0000,  23.5818,   1.7104,   1.0873,   0.0161
10195000000.0000,  23.5822,   1.7051,   1.0854,   0.0154
10197625000.0000,  23.5551,   1.7214,   1.0860,   0.0164
10200250000.0000,  23.5666,   1.7221,   1.0853,   0.0169
10202875000.0000,  23.5815,   1.7165,   1.0860,   0.0154
10205500000.0000,  23.5928,   1.6918,   1.0866,   0.0154
10208125000.0000,  23.5743,   1.7022,   1.0867,   0.0163
10210750000.0000,  23.5440,   1.7196,   1.0864,   0.0162
10213375000.0000,  23.5580,   1.7478,   1.0857,   0.0170
10216000000.0000,  23.5918,   1.7069,   1.0859,   0.0160
10218625000.0000,  23.5859,   1.6898,   1.0847,   0.0153
10221250000.0000,  23.5639,   1.7197,   1.0853,   0.0166
10223875000.0000,  23.5803,   1.7041,   1.0850,   0.0166
10226500000.0000,  23.5391,   1.7128,   1.0849,   0.0162
10229125000.0000,  23.5765,   1.6923,   1.0858,   0.0157
10231750000.0000,  23.5881,   1.7029,   1.0847,   0.0153
10234375000.0000,  23.5673,   1.7231,   1.0855,   0.0178
10237000000.0000,  23.5995,   1.7054,   1.0841,   0.0159
10239625000.0000,  23.6254,   1.6847,   1.0868,   0.0143
10242250000.0000,  23.5918,   1.7222,   1.0855,   0.0154
10244875000.0000,  23.6153,   1.6714,   1.0848,   0.0155
10247500000.0000,  23.5783,   1.6496,   1.0844,   0.0157
10250125000.0000,  23.6060,   1.7273,   1.0863,   0.0154
10252750000.0000,  23.5815,   1.7161,   1.0863,   0.0165
10255375000.0000,  23.5661,   1.7058,   1.0849,   0.0165
10258000000.0000,  23.5996,   1.7110,   1.0868,   0.0166
10260625000.0000,  23.5778,   1.6917,   1.0849,   0.0170
10263250000.0000,  23.5948,   1.7052,   1.0848,   0.0173
10265875000.0000,  23.5828,   1.6528,   1.0856,   0.0148
10268500000.0000,  23.6145,   1.7021,   1.0852,   0.0152
10271125000.0000,  23.5748,   1.6896,   1.0850,   0.0167
10273750000.0000,  23.5402,   1.7477,   1.0872,   0.0172
10276375000.0000,  23.5227,   1.6868,   1.0846,   0.0162
10279000000.0000,  23.5567,   1.6892,   1.0854,   0.0162
10281625000.0000,  23.5763,   1.7023,   1.0872,   0.0165
10284250000.0000,  23.5353,   1.7349,   1.0849,   0.0184
10286875000.0000,  23.5709,   1.7079,   1.0871,   0.0163
10289500000.0000,  23.5635,   1.6921,   1.0867,   0.0166
10292125000.0000,  23.5298,   1.6987,   1.0862,   0.0164
10294750000.0000,  23.5486,   1.7109,   1.0857,   0.0177
10297375000.0000,  23.5265,   1.7469,   1.0887,   0.0173
10300000000.0000,  23.5768,   1.6962,   1.0867,   0.0159
10302625000.0000,  23.5366,   1.7453,   1.0873,   0.0178
10305250000.0000,  23.5262,   1.7245,   1.0874,   0.0176
10307875000.0000,  23.5362,   1.7338,   1.0877,   0.0178
10310500000.0000,  23.5555,   1.7523,   1.0879,   0.0162
10313125000.0000,  23.5291,   1.7265,   1.0876,   0.0176
10315750000.0000,  23.5461,   1.7587,   1.0880,   0.0180
10318375000.0000,  23.5344,   1.7444,   1.0883,   0.0166
10321000000.0000,  23.5398,   1.6908,   1.0890,   0.0163
10323625000.0000,  23.5298,   1.7349,   1.0887,   0.0164
10326250000.0000,  23.5720,   1.7675,   1.0889,   0.0182
10328875000.0000,  23.5367,   1.7210,   1.0880,   0.0161
10331500000.0000,  23.5720,   1.7002,   1.0896,   0.0159
10334125000.0000,  23.5225,   1.7347,   1.0888,   0.0176
10336750000.0000,  23.5495,   1.7348,   1.0904,   0.0179
10339375000.0000,  23.5603,   1.7215,   1.0892,   0.0168
10342000000.0000,  23.5375,   1.7440,   1.0911,   0.0177
10344625000.0000,  23.5553,   1.6798,   1.0887,   0.0153
10347250000.0000,  23.5795,   1.7524,   1.0905,   0.0185
10349875000.0000,  23.5819,   1.7001,   1.0898,   0.0159
10352500000.0000,  23.5553,   1.6710,   1.0901,   0.0155
10355125000.0000,  23.5721,   1.6825,   1.0900,   0.0157
10357750000.0000,  23.5915,   1.7579,   1.0903,   0.0183
10360375000.0000,  23.5371,   1.7009,   1.0904,   0.0162
10363000000.0000,  23.5688,   1.6795,   1.0912,   0.0169
10365625000.0000,  23.5768,   1.7092,   1.0899,   0.0171
10368250000.0000,  23.5849,   1.6650,   1.0885,   0.0167
10370875000.0000,  23.6009,   1.6725,   1.0890,   0.0166
10373500000.0000,  23.5829,   1.7279,   1.0904,   0.0179
10376125000.0000,  23.5876,   1.7565,   1.0906,   0.0168
10378750000.0000,  23.5923,   1.7417,   1.0915,   0.0184
10381375000.0000,  23.5765,   1.7229,   1.0895,   0.0182
10384000000.0000,  23.5703,   1.7258,   1.0900,   0.0187
10386625000.0000,  23.5838,   1.7114,   1.0892,   0.0178
10389250000.0000,  23.5782,   1.7073,   1.0886,   0.0174
10391875000.0000,  23.5809,   1.6635,   1.0875,   0.0167
10394500000.0000,  23.5872,   1.6616,   1.0871,   0.0166
10397125000.0000,  23.6154,   1.6959,   1.0893,   0.0162
10399750000.0000,  23.5571,   1.6922,   1.0876,   0.0187
10402375000.0000,  23.5731,   1.7163,   1.0886,   0.0183
10405000000.0000,  23.5873,   1.7251,   1.0888,   0.0179
10407625000.0000,  23.5607,   1.7194,   1.0874,   0.0176
10410250000.0000,  23.5446,   1.6950,   1.0870,   0.0165
10412875000.0000,  23.5735,   1.7067,   1.0891,   0.0172
10415500000.0000,  23.5536,   1.7157,   1.0886,   0.0172
10418125000.0000,  23.5415,   1.7386,   1.0868,   0.0173
10420750000.0000,  23.5604,   1.7519,   1.0884,   0.0177
10423375000.0000,  23.5221,   1.7398,   1.0892,   0.0192
10426000000.0000,  23.5016,   1.7031,   1.0882,   0.0180
10428625000.0000,  23.5188,   1.7094,   1.0886,   0.0183
10431250000.0000,  23.5117,   1.6953,   1.0883,   0.0165
10433875000.0000,  23.5155,   1.6896,   1.0883,   0.0180
10436500000.0000,  23.4982,   1.7413,   1.0886,   0.0190
10439125000.0000,  23.4948,   1.7295,   1.0895,   0.0187
10441750000.0000,  23.4752,   1.7092,   1.0899,   0.0183
10444375000.0000,  23.4715,   1.7323,   1.0878,   0.0188
10447000000.0000,  23.5208,   1.7386,   1.0910,   0.0194
